id,name,title,_source_team_ids
65db6900-161f-48db-9880-c2aab79cbcfd,Tim Connelly,Executive,18
5cd470bd-2605-49b1-9a5f-e0e1e8f110dd,Willie Green,Head Coach,19
b2ce71db-7227-49e4-aeab-4f884c4a7b78,Dan Geriot,Assistant Coach,19
02ff62b0-0a5c-42d7-9e44-28c3d932e4f7,Ryan Frazier,Assistant Coach for Player Development,19
9568bbcc-6a49-40cf-ba90-409f6ba99933,Fred Vinson,Assistant Coach,19
cea6c71a-02ef-4614-8801-ae7d0a7d54a1,Darnell Lazare,Assistant Coach,19
379be7bd-2fb0-4874-84d0-f9d849f083f6,David Griffin,Executive,19
7b4d53dd-4d22-4b08-b221-8cbf0c158c17,Tom Maystadt,Trainer,19
d5989acc-9f32-406a-a5fe-59a3bb0a05e4,Stan Williams,Strength and Conditioning,19
e665dabb-8949-4318-9a6c-579a196b29ff,Teresa Weatherspoon,Assistant Coach,19
e3a9de5f-9b6c-4cab-b2b3-ef833fe839b2,Mike Hopkins,Assistant Coach/Director of Player Development,19
b3a572fb-5bbb-49d5-b7b8-6e9391093637,James Borrego,Head Coach,19
42f2d64c-fcf6-4c4c-b554-0cfd8cebca49,Aaron Miles,Assistant Coach,19
df5e6ede-4167-4233-bec3-114729dfdab8,Jarron Collins,Assistant Coach,19
5145d93b-e049-4e90-b93e-022ea4b53014,Casey Hill,Assistant Coach,19
99ecc13e-930e-4e48-83d1-bc8520f7bfba,Greg Monroe,Assistant Coach,19
0edd053a-6320-4d67-8b7d-f3460379aa97,Corey Brewer,Assistant Coach,19
c7946e6d-b6cb-4c1e-afc6-e23e2eb93c9f,Jodie Meeks,Assistant Coach,19
3f2213d9-d484-43dc-9db8-49efb7d23048,Joe Dumars,Executive,19
86c21655-b896-43a6-b2ec-35b79c39d1a9,Andy Greer,Assistant Coach,20
0621e27d-2b9d-4648-9299-1e2945fa57d7,Dice Yoshimoto,Assistant Coach/Player Development,20
6af4b035-39c0-485d-b031-7bb77ee7b336,Johnnie Bryant,Associate Head Coach,20
23595db8-f78c-469e-91f7-0817bf8975f3,Anthony Goenaga,Trainer,20
d45e073f-883a-47b5-9758-336ec850ea5f,Tom Thibodeau,Head Coach,20
5ee5bf97-6df4-48a2-9a25-8cd7df9b1096,Othella Harrington,Assistant Coach,20
b1716750-9524-4e0d-bfc5-7d46e3eb5155,Richard Williams,Strength and Conditioning,20
56af2bae-99a7-4466-8bd8-2d45fc4ab08f,Daniel Brady,Assistant Coach,20
4ee538f6-04dd-44ec-980b-ac93985a61ec,Maurice Cheeks,Assistant Coach/Special Advisor,20
75931c34-aa27-42f4-b7f7-ff17476c7210,Kwadzo Ahelegbe,Assistant Coach/Player Development,20
1f08f8e4-bd88-4b4f-b904-03b1dd9e1860,Peter Patton,Assistant Coach/Player Development,20
f4d1d95e-3f86-47ff-b8e9-62ec4792396c,Mark Tyndale,Assistant Coach/Player Development,20
b1845e85-291f-4d73-91ef-6fd7ac3387b9,Jordan Brink,Assistant Coach/Player Development,20
779e3e78-a4cd-4f54-b60e-ed84df30fba4,Larry Greer,Assistant Coach/Advance Scout,20
191a1b3e-aef2-4a75-80b8-9381229175b7,Brendan O'Connor,Assistant Coach,20
256ba370-ce76-4a36-be96-9569ce6d43a2,Riccardo Fois,Assistant Coach,20
502fc357-ac90-4ff4-ad56-91ce1246522d,Mark Bryant,Assistant Coach,20
320382d3-6b6a-4976-a3a4-6834a6d02a48,T.J. Saint,Assistant Coach,20
e9d0b132-6dc9-4127-8231-4f0c3ff4bab0,Darren Erman,Assistant Coach,20
c864ac3f-9930-4d80-87e8-582e3d745297,Rick Brunson,Assistant Coach,20
8546afe3-c823-49b3-99e5-201ae687afd4,Mike Brown,Head Coach,20
b91ddd3e-0544-4c4a-9215-5f0440ad20ed,Leon Rose,Executive,20
cc167fe3-4c09-43b1-97ad-5c2488593589,Daniel Dixon,Assistant Coach/Player Development,21
caacc02e-52af-40b4-ba31-e303bc60e271,Dave Bliss,Assistant Coach,21
3339e2a1-dbda-4c1b-a1b2-bc4103bb6765,Mike Wilks,Assistant Coach,21
b2b30bdc-ad24-4ea2-b2ea-48159c6632e6,David Akinyooye,Assistant Coach,21
4e7f112c-64ae-49e2-adbf-8409c942c1f0,Chip Engelland,Assistant Coach,21
12adc6c5-a3e2-4b99-825e-41a7a1065d6f,Grant Gibbs,Assistant Coach,21
a37a641b-288b-4459-b381-6105b9b1c939,Eric Maynor,Assistant Coach,21
b788d56c-2a9b-4be8-ba7f-be23b7cc4cd4,Connor Johnson,Assistant Coach,21
11ab4115-93ed-45cd-932a-75ef65eae0a1,Kameron Woods,Assistant Coach,21
c167f526-7a98-473e-9fa8-c9f42a68361e,Zoe Vernon,Assistant Coach,21
b3167b6a-4094-488b-857a-1146f6df7015,Mark Daigneault,Head Coach,21
c30b4b70-5e8f-40b3-beb8-b1ac5b38480d,Sam Presti,Executive,21
a1fcb0bd-6220-441a-ae8a-ffb7bd154bd8,Jesse Mermuys,Assistant Coach,22
f52cd9d3-149e-4f3a-9404-e47e7b5950eb,Dylan Murphy,Assistant Coach,22
c121f710-7651-4cf9-93f2-6a285ec89194,Nate Tibbetts,Assistant Coach,22
8312e639-fd86-490e-a4d1-594f09da0aac,Todor Pandov,Strength and Conditioning,22
71e8819f-2435-4b3f-8dd1-0f5643ab3acb,Ernest Eugene,Trainer,22
19bdb680-b2ef-4636-8f86-bf41d0d90a1b,Lionel Chalmers,Associate Coach,22
f892cb19-4b75-43d7-ab1b-a7e68603f43c,Jeremiah Boswell,Assistant Coach/ Head Player Development,22
00aa8233-b29e-401e-a5a9-e0a026d4fa28,Ameer Bahhur,Assistant Coach/Staff Coordinator,22
5fccff25-efe1-4233-80c9-196656fb52f1,Joe Prunty,Assistant Coach,22
6f64081f-2c7c-4e47-b826-c0daa807bdaa,God Shammgod,Assistant Coach,22
5465bf6e-59dc-4bc7-bae7-6e08071a8d76,Bret Brielmaier,Assistant Coach,22
f8cb8edc-6a40-4a5d-8a84-41fb4483ab7b,Dale Osbourne,Assistant Coach,22
f2dedc6f-00a5-405e-83a3-e05e71b49449,Randy Gregory,Assistant Coach,22
84954cd3-a4fa-4a3b-81a9-0c399610fe98,Jamahl Mosley,Head Coach,22
dd32c28d-c55b-46a4-84e3-45716c78e708,Jeff Weltman,Executive,22
7944078b-03f5-4e40-b791-f602f8ca86a0,John Corbacio,Assistant Coach/Head Video Coordinator,23
d8faf91b-6fa1-4f5a-9d83-11adfed8ffe5,Coby Karl,Assistant Coach,23
1b779533-0a7e-45bc-bee3-368090fcdc3d,Bobby Jackson,Assistant Coach,23
1c9bd8e0-b4f3-4176-b6f5-30ccc9086992,Ben Kenyon,Strength and Conditioning,23
c3622062-10ba-4674-a8af-dcbe2aa0a289,Jason Love,Assistant Coach/Player Development,23
c8d59638-d924-4b5a-911b-0f8a4bf30595,Kevin Johnson,Trainer,23
013fd070-2607-4651-87cb-1b4d5701bbed,Fab Flournoy,Assistant Coach/Player Development,23
117244b9-b741-4211-9a92-dfec6689696e,Rico Hines,Assistant Coach,23
1aece55e-22cc-4c0d-91bb-c57f42868a6e,Doug West,Assistant Coach,23
58c7b71d-d6eb-4bab-bb72-28e9421a60f0,Mike Longabardi,Assistant Coach,23
a9f72b73-3d27-48e7-9281-292744c1af2b,Bryan Gates,Assistant Coach,23
0fc4d058-0f8d-4392-819a-29afbbc9e6c3,Matt Brase,Assistant Coach,23
3c98e19d-34ff-4c37-bdf4-bc959e374584,Nick Nurse,Head Coach,23
585dd707-a466-4d39-9ad8-4d9c79b6c658,Daryl Morey,Executive,23
893c022a-b886-4443-bf7d-d0669a99b0df,Mike Hopkins,Assistant Coach,24
1875fad8-9505-404c-b15c-af9174e99f76,Miles Simon,Assistant Coach,24
910e8869-ae27-42f6-abb2-4f336a4acfca,David Fizdale,Assistant Coach,24
d976fb53-4c86-411c-a7a6-56c1427cf0b1,James Posey,Assistant Coach,24
0eaa7951-6d2c-46a8-9380-05c949a73675,Schuyler Rimmer,Assistant Coach,24
412c3fb9-f883-4d4a-851b-abc4cc21334a,Dru Anthrop,Assistant Coach,24
0fbce139-6837-4cb6-bc2e-c10404dd6d8b,Chad Forcier,Assistant Coach,24
d7b46caa-f858-47f7-b424-86345a58d447,David Crewe,Trainer,24
0fab8d59-86b9-4915-a3e3-11df1bec5e15,Mike Budenholzer,Head Coach,24
bc257e29-9028-4f8c-98a2-99e35a3dc333,Quinton Crawford,Assistant Coach,24
bb990e05-3461-42c1-a0a2-e422da8b5e50,James Jones,Executive,24
6d1849a8-ba3f-40bd-89d4-2b3f7c3d32b2,Greg St. Jean,Assistant Coach,24
348524a4-acc0-4c89-962f-cc729fd4433c,Jon Pastorek,Assistant Coach,24
83dd6d97-723b-416f-b1c4-010baedac75a,Vince Legarza,Assistant Coach,24
acf62b25-9fe8-4e40-8fad-19638877ff50,Brent Barry,Assistant Coach,24
602dc18d-591a-4deb-8bf0-d5916f2ba918,John Lucas III,Assistant Coach,24
c1035eb0-e1db-405a-8b26-fe3c4e154cb4,Kevin Young,Associate Head Coach,24
47c4543c-43f0-4e2b-843e-96c83bda5d44,Frank Vogel,Head Coach,24
c317c9e8-322f-4d90-9928-971e53ecdc56,Jesse Mermuys,Assistant Coach,24
5986e070-dd2f-46ab-bb62-6322e571b4f6,DeMarre Carroll,Assistant Coach,24
2850d0e6-44ae-4526-ae74-1a7780422c31,Brian Randle,Assistant Coach,24
e68dcb22-0b91-4cd0-a3d8-74f4e2803fa0,Mike Muscala,Assistant Coach,24
cd024044-a1a9-43a7-aa91-d1e54d845c81,Sean Dwyer,Assistant Coach,24
27c8a908-2aec-4069-b5c2-732b5f368693,Chaisson Allen,Assistant Coach,24
3f9f39f3-c8c8-4007-a4b9-61d704da4c16,Jordan Ott,Head Coach,24
3c2d9ab7-077e-4876-bdd0-e4863c7d0d37,Brian Gregory,Executive,24
c07a3edc-f8a4-4020-8ceb-76b2c7001207,Mark Tyndale,Assistant Coach,25
69147c02-f613-4a85-a79a-40ca01f6f857,Roy Rogers,Assistant Coach,25
2d6e5856-63f2-4169-ad77-9b2d0c7a9a24,Rodney Billups,Assistant Coach,25
afed36e5-f852-45d5-9d1c-e727fa9b3eed,Chauncey Billups,Head Coach,25
03b87de5-b3a2-43e9-8bb6-e99e243ce5b1,Scott Brooks,Assistant Coach,25
212a4d96-d536-468d-8bd9-bd61ddcf8086,Jonah Herscu,Assistant Coach,25
643fd88c-f190-435a-bcce-1b104211a413,Chris Fleming,Assistant Coach,25
13aab08b-42ff-488d-bac1-95227a27485a,Geoff Clark,Trainer,25
9643007a-fe57-432f-94fa-7719f2c34917,Steve Hetzel,Assistant Coach,25
6271e9e6-dc55-4a9b-ae32-b54a19b976c6,James Posey,Assistant Coach,25
8103c6b4-e2b1-4975-9db2-ec67c7968c2c,Patrick St. Andrews,Assistant Coach,25
2d628075-c53e-411e-b9da-620984bffcdb,Ronnie Burrell,Assistant Coach,25
72f801eb-f7a1-4a3e-b289-3950f10d7a21,Nate Bjorkgren,Assistant Coach,25
dd36415f-13b1-4571-b421-f2bfe859532b,Quinton Crawford,Assistant Coach,25
6503decf-f543-4227-b828-d58f98ad1c76,Gilbert Abraham,Assistant Coach,25
9a5de47a-1b2c-4733-a750-69932c8da876,Tiago Splitter,Head Coach,25
ff7e5dce-7700-43eb-a9b5-e7cf7e36a603,Joe Cronin,Executive,25
d701d4fb-cefb-452c-ba10-ddbe86b0b0d3,Mike Brown,Head Coach,26
cca3525d-8b4e-4f64-9c7f-e7d9a316c028,Dutch Gaitley,Assistant Coach,26
213dd708-834c-4b11-85ab-675f646a380c,Joel Noland,Trainer,26
251ced24-72bb-4a9f-bfbf-6b62a0049adc,Jim Moran,Assistant Coach,26
6f1cc7b4-9e31-42b2-9e5f-04a1f950b73b,Jordi Fernandez,Assistant Coach,26
4cde7819-6029-40df-974c-13a016b1e4b7,Deividas Dulkys,Assistant Coach for Player Development,26
cb6c3b97-cba3-472d-a713-929455d0beaf,Jay Triano,Associate Head Coach,26
7277ffba-153f-4294-83c2-cb281691d6d1,Monte McNair,Executive,26
985a01c4-d594-405c-9a1f-5c4b08a5de5b,Riccardo Fois,Assistant Coach,26
5b5bf2e8-3b8d-4b5c-a1dc-04ff403c770d,Lindsey Harding,Assistant Coach,26
fa2d3e71-78fa-4bd6-aca5-486e8a6baedb,Luke Loucks,Assistant Coach,26
c54d2295-7830-4087-b8b3-6483ab45e363,Mike Woodson,Associate Head Coach,26
dbeef4ca-a08b-47db-b217-a195b9ce4a42,Bobby Jackson,Assistant Coach,26
0921860e-2dc2-4759-9346-aace6beca76d,Leandro Barbosa,Assistant Coach,26
b7d99eb7-082d-4721-a6ea-42996ba81ef3,Mike Miller,Assistant Coach,26
4214d3f9-42e8-4c1b-835b-89f197d90f72,Chris Darnell,Assistant Coach,26
aa51e718-a075-4e11-a6fa-df00558f63f7,Dipesh Mistry,Assistant Coach,26
244c56dc-c95f-4547-bddf-9ba3dc764640,Doug Christie,Head Coach,26
183b0aa4-5635-4f49-955a-3b20182016da,Scott Perry,Executive,26
9311162c-363e-4e1f-a76c-135d38ace656,Will Sevening,Trainer,27
0531783f-834f-4b0f-8aad-7370bc9c0e2f,Darius Songaila,Assistant Coach,27
5c97db6d-4756-4c07-87f9-f3c220a345c7,Brett Brown,Assistant Coach,27
9ef7fedd-c74f-4995-8120-b4d46a4d563a,Gregg Popovich,Head Coach,27
1f22a47d-10dd-4974-a468-f14a0ea97908,Sean Sweeney,Associate Head Coach,27
edad658e-42a0-4a90-b1e4-23cce55668a7,Corliss Williamson,Assistant Coach,27
d7770884-e3f5-4d21-b817-8d8257eb49d4,Matt Nielsen,Assistant Coach,27
5eff1392-de3e-470f-a29f-2d819fbb6142,Scott King,Assistant Coach,27
8c2a7cae-78b5-4f5a-a32c-a0acf8b50b5a,Mitch Johnson,Head Coach,27
8717c81e-a7ff-4daa-b2a5-52473748a1b6,Brian Wright,Executive,27
03b943a0-c6f1-4527-816f-56c78d09d916,Drew Jones,Assistant Coach,28
2fad25b9-dd3b-405a-bae6-1d13601bf45e,Rayhan Malik,Trainer,28
a14ac885-b8c0-44af-9e1b-f04a34905ad3,Masai Ujiri,Executive,28
0c9cfda9-bba6-45a3-b29c-9b3cfbca5555,Mike Batiste,Assistant Coach,28
b450f4e7-185e-4f83-b1c6-4839fca7ecfe,Ivo Simovic,Assistant Coach,28
3045ffac-2c2d-4de5-b77e-57a00009df08,Vin Bhavnani,Assistant Coach,28
0d209461-6a6b-4cb9-b10a-2eabff05f05d,James Wade,Assistant Coach,28
2ef5cee6-8a49-4887-86e5-81f336cdbef5,Jama Mahlalela,Assistant Coach,28
cef67378-4b6b-4018-a36c-1e2e7b6947a1,Jim Sann,Assistant Coach,28
b9bdfd1d-95bb-4210-9905-da2200085281,Pat Delany,Assistant Coach,28
5c49a06a-1d72-40ba-9761-a7d8312f736f,Eric Khoury,Assistant Coach,28
1b4177cb-9d04-46cd-9743-30d972d003b2,Mery Andrade,Assistant Coach,28
da4506b9-99fe-4a80-90d2-4ed499623092,Darko Rajakovic,Head Coach,28
cdfd391d-90b5-4fd4-9ae1-749e596f210a,Bobby Webster,Executive,28
dda7ccba-483f-4b42-8e1e-d6e876b92c9b,Rick Higgins,Assistant Coach,29
a2d8bf6e-a502-4ef6-a298-c00b8f2d2a78,Isaiah Wright,Strength and Conditioning,29
74f76bc8-38cd-4e09-b4b5-2e56a82b92a0,Evan Bradds,Assistant Coach,29
0f76b578-f5b8-4cd6-b6e0-e68ba036a012,Jamal Cort,Trainer,29
b945f7f4-2c41-43c4-973b-d5ffed0676cb,Lamar Skeeter,Assistant Coach,29
1dc73c0c-6be7-4522-a6b2-8edb9b6a31b8,George Rodman,Assistant Coach/Vice President of Game Strategy and Analytics,29
cd6875cb-7702-4c4b-8145-7ecd702365b5,Chad Forcier,Assistant Coach,29
fe76de55-b698-4d0c-b5e2-4af22b91d139,Scott Morrison,Assistant Coach,29
f081ed32-bfc9-4bd7-a82c-d4ece6c266b6,Jason Terry,Assistant Coach,29
d5b8c7bd-6d06-4403-883e-a43f92ce85ac,Steve Wojciechowski,Assistant Coach,29
7c03a746-233a-45ea-86b2-73189d70ade3,Chris Jones,Assistant Coach,29
0292d914-aa5c-43ed-989e-7d8cfba328b8,Sean Sheldon,Assistant Coach,29
5113e60a-829d-47c6-8e43-92273321ec66,Andrew Warren,Assistant Coach,29
2dea12c7-322e-47f1-a3a8-7a74d3445e5b,Mike Williams,Assistant Coach,29
368bc133-fa86-4f0c-a387-feb446d348d9,Will Hardy,Head Coach,29
31a6693f-2289-43af-b206-5b35392fb01a,Danny Ainge,Executive,29
ac9bbc75-2344-417d-94aa-a6157e1aaa96,Brian Randle,Assistant Coach,30
3a05f33e-2817-4f38-8b0c-12c838a88433,Joseph Blair,Assistant Coach,30
075e0b66-9c10-4245-933b-e57d110eea42,Michael Ashton,Trainer,30
bf626939-728c-4251-9603-ad43050d60ac,James Posey,Assistant Coach,30
a1940638-864d-465c-a4cd-f060de515db9,Mike Miller,Assistant Coach,30
b87df55c-04b1-4740-a364-4cf43b57b790,Zach Guthrie,Assistant Coach,30
6a9a9cb4-72a2-42bb-a85d-8394b99ab835,Wes Unseld,Head Coach,30
9cd111f3-e21f-4b10-ae87-21d462b14718,Adam Caporn,Assistant Coach,30
1e9ce001-a068-4d4f-b93c-a072c400ae88,J.J. Outlaw,Assistant Coach,30
456e045f-df1b-4c4d-97ab-81822c50a959,David Vanterpool,Assistant Coach,30
dfb9c6ee-8569-4ac7-b4e2-429cdacc88fd,T.J. Sorrentine,Assistant Coach,30
a62b9f10-8314-41f2-9f72-969df58d7551,Alexis Ajin̤a,Assistant Coach,30
43f0dc95-2698-44c2-a11e-e6c44d374dd8,James Fraschilla,Assistant Coach,30
05438bb7-aca2-4536-b626-5737ed2fa422,Brian Keefe,Head Coach,30
b028d537-630c-48bf-8c8c-04c43f73ff55,Michael Winger,Executive,30
